Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,_1,Models,Triple,5G bands,_1_1,Features_1,Charging,Price,Dual,Build,Protection,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,64GB 3GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,64GB 4GB RAM,Talk time,Infrared port,32GB 4GB RAM,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
microsoft,Microsoft Lumia 640 LTE Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-4g-ds.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700 / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 38, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2015, March. Released 2015, April",Discontinued,141.3 x 72.2 x 8.8 mm (5.56 x 2.84 x 0.35 in),145 g (5.11 oz),"Dual SIM (Micro-SIM, dual stand-by)",ClearBlack display,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),8GB 1GB RAM,,LED flash,1080p@30fps,"8 MP, f/2.2, 28mm (wide), 1/4.0"", AF",720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",Yes,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2500 mAh, removable","Glossy cyan, Orange, White, Matte black",eMMC 4.5,,,,,,,About 150 EUR,,,Corning Gorilla Glass 3,,,"Contrast ratio: 1034 (nominal),  2.563 (sunlight)",,Voice 70dB / Noise 65dB / Ring 75dB,Endurance rating 76h,,,,,,,,1 MP,,,,Noise -93.1dB / Crosstalk -93.2dB,,,,,Up to 864 h (2G) / Up to 864 h (3G),,,Up to 26 h 30 min (2G) / Up to 17 h 30 min (3G),,,,,,,,,
microsoft,Microsoft Lumia 640 LTE,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-4g.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 2100,"1, 3, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2015, March. Released 2015, April",Discontinued,141.3 x 72.2 x 8.8 mm (5.56 x 2.84 x 0.35 in),145 g (5.11 oz),Micro-SIM,HSDPA 850 / 1700(AWS) / 1900 / 2100 - T-Mobile,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),8GB 1GB RAM,,LED flash,1080p@30fps,"8 MP, f/2.2, 28mm (wide), 1/4.0"", AF",720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",Yes,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2500 mAh, removable","Glossy cyan, Orange, White, Matte black","1, 2, 4, 5, 7, 12, 17 - T-Mobile",,,,eMMC 4.5,,,About 120 EUR,,,Corning Gorilla Glass 3,,,"Contrast ratio: 1034 (nominal),  2.563 (sunlight)",Photo / Video,Voice 70dB / Noise 65dB / Ring 75dB,Endurance rating 76h,,,,,,,,1 MP,,,,Noise -93.1dB / Crosstalk -93.2dB,,,,,Up to 864 h (2G) / Up to 864 h (3G),,,Up to 26 h 30 min (2G) / Up to 17 h 30 min (3G),,,,,,,,,
microsoft,Microsoft Lumia 640 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-3g-ds.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,,HSPA 42.2/5.76 Mbps,"2015, March. Released 2015, April",Discontinued,141.3 x 72.2 x 8.8 mm (5.56 x 2.84 x 0.35 in),145 g (5.11 oz),"Dual SIM (Micro-SIM, dual stand-by)",ClearBlack display,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),8GB 1GB RAM,,LED flash,1080p@30fps,"8 MP, f/2.2, 28mm (wide), 1/4.0"", AF",720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2500 mAh, removable","Glossy cyan, Orange, White, Matte black",eMMC 4.5,,,,,,,About 170 EUR,,,Corning Gorilla Glass 3,,,"Contrast ratio: 1034 (nominal),  2.563 (sunlight)",,Voice 70dB / Noise 65dB / Ring 75dB,Endurance rating 76h,,,,,,,,1 MP,,,,Noise -93.1dB / Crosstalk -93.2dB,,,,,Up to 840 h (2G) / Up to 840 h (3G),,,Up to 27 h 30 min (2G) / Up to 20 h 30 min (3G),,,,,,,,,
microsoft,Microsoft Lumia 532 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-532.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,,HSPA 42.2/5.76 Mbps,"2015, January. Released 2015, February",Discontinued,118.9 x 65.5 x 11.6 mm (4.68 x 2.58 x 0.46 in),136.3 g (4.80 oz),"Dual SIM (Micro-SIM, dual stand-by)",eMMC 4.5,"IPS LCD, capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~58.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Microsoft Windows Phone 8.1,Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 302,microSDXC (dedicated slot),8GB 1GB RAM,,,480p@30fps,"5 MP, f/2.4, 28mm (wide), 1/4.0""",480p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","A-GPS, GLONASS",,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity","Li-Ion 1560 mAh, removable","Black, White, Green, Orange",,,,,,,,About 90 EUR,,,,,,,Photo,,Endurance rating 60h,,,,,,,,VGA,,,,,,,,,Up to 528 h (2G) / Up to 528 h (3G),,,Up to 21 h (2G) / Up to 12 h (3G),,,,,Up to 61 h,,,,
microsoft,Microsoft Lumia 532,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-532.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,,HSPA 42.2/5.76 Mbps,"2015, January. Released 2015, February",Discontinued,118.9 x 65.5 x 11.6 mm (4.68 x 2.58 x 0.46 in),136.3 g (4.80 oz),Micro-SIM,eMMC 4.5,"IPS LCD, capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~58.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Microsoft Windows Phone 8.1,Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 302,microSDXC (dedicated slot),8GB 1GB RAM,,,480p@30fps,"5 MP, f/2.4, 28mm (wide)",480p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","A-GPS, GLONASS",,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity","Li-Ion 1560 mAh, removable","Black, White, Green, Orange",,,,,,,,About 90 EUR,,,,,,,,,Endurance rating 55h,,,,,,,,VGA,,,,,,,,,Up to 528 h (2G) / Up to 528 h (3G),,,Up to 21 h (2G) / Up to 12 h (3G),,,,,Up to 61 h,,,,
microsoft,Microsoft Lumia 435 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-435.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,,HSPA 42.2/5.76 Mbps,"2015, January. Released 2015, February",Discontinued,118.1 x 64.7 x 11.7 mm (4.65 x 2.55 x 0.46 in),134.1 g (4.73 oz),"Dual SIM (Micro-SIM, dual stand-by)",eMMC 4.5,"IPS LCD, capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~59.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Microsoft Windows Phone 8.1, upgradable to Windows 10",Qualcomm MSM8210 Snapdragon 200 (28 nm),Dual-core 1.2 GHz Cortex-A7,Adreno 302,microSDXC (dedicated slot),8GB 1GB RAM,,,480p@30fps,"2 MP, f/2.7, 36mm (standard), 1/5.0""",480p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","A-GPS, GLONASS",,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity","Li-Ion 1560 mAh, removable","Black, White, Green, Orange",,,,,,,,About 70 EUR,,,,1.05 W/kg (head)     0.57 W/kg (body),,,,,Endurance rating 64h,,,,,,,,VGA,,,,,,,,,Up to 504 h (2G) / Up to 504 h (3G),0.58 W/kg (head)     0.54 W/kg (body),,Up to 21 h (2G) / Up to 11 h 45 min (3G),,,,,Up to 64 h,,,,
microsoft,Microsoft Lumia 435,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-435.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 42.2/5.76 Mbps,"2015, January. Released 2015, March",Discontinued,118.1 x 64.7 x 11.7 mm (4.65 x 2.55 x 0.46 in),134.1 g (4.73 oz),Micro-SIM,eMMC 4.5,"IPS LCD, capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~59.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Microsoft Windows Phone 8.1, upgradable to Windows 10",Qualcomm MSM8210 Snapdragon 200 (28 nm),Dual-core 1.2 GHz Cortex-A7,Adreno 302,microSDXC (dedicated slot),8GB 1GB RAM,,,480p@30fps,"2 MP, f/2.7, 36mm (standard), 1/5.0""",480p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","A-GPS, GLONASS",,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity","Li-Ion 1560 mAh, removable","Black, White, Green, Orange",,,,,,,,About 70 EUR,,,,0.81 W/kg (head)     0.53 W/kg (body),,,,,Endurance rating 58h,,,,,,,,VGA,,,,,,,,,Up to 504 h (2G) / Up to 504 h (3G),0.58 W/kg (head)     0.54 W/kg (body),,Up to 21 h (2G) / Up to 11 h 45 min (3G),,,,,Up to 64 h,,,,
microsoft,Microsoft Lumia 535 Dual SIM,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-535-ds.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100 - RM-1090,,HSPA 42.2/5.76 Mbps,"2014, November. Released 2014, December",Discontinued,140.2 x 72.4 x 8.8 mm (5.52 x 2.85 x 0.35 in),146 g (5.15 oz),"Dual SIM (Micro-SIM, dual stand-by)",HSDPA 850 / 900 / 1900 / 2100 - RM-1092,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Microsoft Windows Phone 8.1,Qualcomm Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 302,microSDXC (dedicated slot),8GB 1GB RAM,,LED flash,480p@30fps,"5 MP, f/2.4, 28mm (wide), 1/4.0"", AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1905 mAh, removable (BL-L4A)","Orange, green, white, black, gray, blue",eMMC 4.5,,,,,,,About 80 EUR,,,Corning Gorilla Glass 3,0.49 W/kg (head)     0.44 W/kg (body),,,Photo,Voice 66dB / Noise 64dB / Ring 71dB,Endurance rating 44h,,,,,,,,5 MP,,,,Noise -93.9dB / Crosstalk -94.2dB,,,,,Up to 336 h,0.60 W/kg (head)     0.55 W/kg (body),,Up to 11 h (2G) / Up to 13 h (3G),,,,,Up to 78 h,,,,
microsoft,Microsoft Lumia 535,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-535.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 42.2/5.76 Mbps,"2014, November. Released 2014, December",Discontinued,140.2 x 72.4 x 8.8 mm (5.52 x 2.85 x 0.35 in),146 g (5.15 oz),Micro-SIM,eMMC 4.5,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)","Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10",Qualcomm Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 302,microSDXC (dedicated slot),8GB 1GB RAM,,LED flash,480p@30fps,"5 MP, f/2.4, 28mm (wide), 1/4.0"", AF",720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1905 mAh, removable (BL-L4A)","Orange, green, white, black, gray, blue",,,,,,,,About 80 EUR,,,Corning Gorilla Glass 3,0.46 W/kg (head)     0.38 W/kg (body),,,,,,,,,,,,,5 MP,,,,,,,,,Up to 552 h,0.62 W/kg (head)     0.57 W/kg (body),,Up to 11 h (2G) / Up to 13 h (3G),,,,,Up to 78 h,,,,
microsoft,Microsoft Surface 2,https://fdn2.gsmarena.com/vv/bigpic/microsoft-surface-2.jpg,No cellular connectivity,N/A,,,,"2013, September. Released 2013, October",Discontinued,274.6 x 172.5 x 8.9 mm (10.81 x 6.79 x 0.35 in),675.9 g (1.49 lb),No,Built-in 2-stage kickstand,"TFT capacitive touchscreen, 16M colors","10.6 inches, 309.8 cm2 (~65.4% screen-to-body ratio)","1920 x 1080 pixels, 16:9 ratio (~208 ppi density)",Microsoft Windows RT,Nvidia Tegra 4 T40,Quad-core 1.7 GHz Cortex-A15,ULP GeForce (72 cores),microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 2GB RAM",,LED flash,1080p@30fps,"5 MP, AF",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.0, A2DP",No,,No,"USB 3.0, USB On-The-Go","Accelerometer, gyro, compass","Li-Ion, non-removable",Dark Titanium,ClearType technology,,,,TV-out via HDMI port MP4/DivX/XviD/WMV/H.264 player MP3/WAV/eAAC+/FLAC player Photo viewer/editor Microsoft Office 2013 RT  SkyDrive (200 GB cloud storage) Skype free international calls and Wi-Fi for 1 year,,,About 330 EUR,,,,,,,,,,,,,,,,,3.5 MP,,,,,,,No,No,,,,,,,,,,,,,
microsoft,Microsoft Surface,https://fdn2.gsmarena.com/vv/bigpic/microsoft-surface.jpg,No cellular connectivity,N/A,,,,"2012, October. Released 2012, November",Discontinued,274.6 x 172 x 9.4 mm (10.81 x 6.77 x 0.37 in),680.4 g (1.50 lb),No,Built-in kickstand,"TFT capacitive touchscreen, 16M colors","10.6 inches, 309.7 cm2 (~65.6% screen-to-body ratio)","1366 x 768 pixels, 16:9 ratio (~148 ppi density)",Microsoft Windows RT,Nvidia Tegra 3 T30,Quad-core 1.3 GHz Cortex-A9,ULP GeForce,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 2GB RAM",,,720p,1.2 MP,720p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.0, A2DP",No,,No,"USB 2.0, USB On-The-Go","Accelerometer, gyro, compass","Li-Ion battery, non-removable (31.5 Wh)",Dark Titanium,ClearType technology,,,,TV-out MP4/DivX/XviD/WMV/H.264 player MP3/WAV/eAAC+/FLAC player Photo viewer/editor Microsoft Office 2013 RT,,,About 260 EUR,,,,,,Contrast ratio: 1324:1 (nominal),,,,,,,,,,,1.2 MP,,,,Noise -82.6dB / Crosstalk -81.7dB,,,No,No,Up to 360 h,,,Up to 8 h,,,,,,,,,
microsoft,Microsoft Kin TWOm,https://fdn2.gsmarena.com/vv/bigpic/kin-twom.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,"2010, November. Released 2010, November",Discontinued,111.3 x 59.9 x 16.3 mm (4.38 x 2.36 x 0.64 in),133 g (4.69 oz),Mini-SIM,,"TFT capacitive touchscreen, 16M colors","3.4 inches, 34.4 cm2 (~51.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~170 ppi density)",,Nvidia Tegra,600MHz ARM 11,,No,8GB 256MB RAM,,LED flash,720p,"8 MP, AF",,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g,"2.1, A2DP",No,,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion battery,Black,No,,,,"SNS integration MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player MS Office (Word, Excel, PowerPoint, OneNote, PDF viewer) Voice memo/dial/commands Predictive text input",,,About 160 EUR,,,,1.29 W/kg (head)     0.76 W/kg (body),,,,,,,,"Practically unlimited entries and fields, Photocall",Practically unlimited,"SMS(threaded view), MMS, Email, Push Email",No,"Yes, MIDP 2.0",,,,,,,,,,Up to 232 h,,,Up to 6 h,,,QWERTY,"WAP 2.0/xHTML, HTML",,,,,
microsoft,Microsoft Kin ONEm,https://fdn2.gsmarena.com/vv/bigpic/kin-onem.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,"2010, November. Released 2010, November",Discontinued,84.1 x 67.6 x 18.5 mm (3.31 x 2.66 x 0.73 in),110.6 (3.88 oz),Mini-SIM,,"TFT capacitive touchscreen, 16M colors","2.6 inches, 20.9 cm2 (~36.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",,Nvidia Tegra,600MHz ARM 11,,No,4GB 256MB RAM,,Dual-LED flash,480p@30fps,"5 MP, AF",,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1240 mAh battery,Black,No,,,,"MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Facebook and Twitter integration YouTube client MS Office (Word, Excel, PowerPoint, OneNote, PDF viewer) Voice memo Predictive text input",,,About 90 EUR,,,,1.38 W/kg (head)     0.49 W/kg (body),,,,,,,,"Practically unlimited entries and fields, Photocall",Practically unlimited,"SMS(threaded view), MMS, Email, Push Email",Yes + downloadable,"Yes, MIDP 2.1",,,,,,,,,,Up to 210 h,,,Up to 5 h 40 min,,,QWERTY,"WAP 2.0/xHTML, HTML",,,,,
microsoft,Microsoft Kin Two,https://fdn2.gsmarena.com/vv/bigpic/microsoft-kin-two-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/2 Mbps,"2010, April",Cancelled,115.1 x 65.3 x TBC mm,-,Mini-SIM,,"TFT capacitive touchscreen, 16M colors","3.4 inches, 34.4 cm2 (~45.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~170 ppi density)",,Nvidia Tegra,600MHz ARM 11,,No,8GB 256MB RAM,,LED flash,720p,"8 MP, AF",,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1390 mAh battery,Black,No,,,,"MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Facebook and Twitter integration YouTube client MS Office (Word, Excel, PowerPoint, OneNote, PDF viewer) Voice memo Predictive text input",,,About 330 EUR,,,,,,,,,,,,"Practically unlimited entries and fields, Photocall",Practically unlimited,"SMS(threaded view), MMS, Email, Push Email",Yes + downloadable,"Yes, MIDP 2.1",,,,,,,,,,Up to 232 h,,,,,,QWERTY,"WAP 2.0/xHTML, HTML",,,,,
microsoft,Microsoft Kin One,https://fdn2.gsmarena.com/vv/bigpic/microsoft-kin-one-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/2 Mbps,"2010, April",Cancelled,82.6 x 63.5 x 19.1 mm (3.25 x 2.5 x 0.75 in),110.6 (3.88 oz),Mini-SIM,,"TFT capacitive touchscreen, 16M colors","2.6 inches, 20.9 cm2 (~39.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",,Nvidia Tegra,600MHz ARM 11,,No,4GB 256MB RAM,,Dual-LED flash,480p@30fps,"5 MP, AF",,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1240 mAh battery,Black,No,,,,"MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Facebook and Twitter integration YouTube client MS Office (Word, Excel, PowerPoint, OneNote, PDF viewer) Voice memo Predictive text input",,,About 290 EUR,,,,,,,,,,,,"Practically unlimited entries and fields, Photocall",Practically unlimited,"SMS(threaded view), MMS, Email, Push Email",Yes + downloadable,"Yes, MIDP 2.1",,,,,,,,,,Up to 200 h,,,,,,QWERTY,"WAP 2.0/xHTML, HTML",,,,,
microsoft,Microsoft Lumia 850,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-850-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,LTE (unspecified),"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Not announced yet,Cancelled,-,-,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",ClearBlack display,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Microsoft Windows 10,Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),16GB 1GB RAM,,"Carl Zeiss optics, LED flash, panorama","1080p@30fps, stereo sound rec.","10 MP, 1/3.4"", AF, OIS",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.1, A2DP, EDR, LE, aptX","Yes, with A-GPS, GLONASS, BDS",Yes,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion, removable",Black,eMMC 4.5,,,,,LED flash,Qi wireless charging,,,,(To be confirmed),,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,,,,
microsoft,Microsoft Lumia 1030,https://fdn2.gsmarena.com/vv/bigpic/microsoft-lumia-1030r.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Not announced yet,Cancelled,-,-,Nano-SIM,HSDPA 850 / 900 / 1700 / 1900 / 2100,"AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Microsoft Windows 8.1,,Quad-core,,microSDXC (dedicated slot),32GB 2GB RAM,,"Carl Zeiss optics, dual-LED flash, panorama, HDR","4K@30fps, 1080p@30fps, 4x lossless digital zoom","20 MP, 1/1.2"", AF, OIS",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE, aptX","Yes, with A-GPS, GLONASS",Yes,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity, compass, barometer",Li-Ion 2600 mAh battery,"Black, Gray, Silver","2, 4, 5, 17",,,,PureMotion HD+ ClearBlack display,,,,,,Corning Gorilla Glass 4,,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,,,,
microsoft,Microsoft Lumia 1330,https://fdn2.gsmarena.com/vv/bigpic/microsoft.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 2100,"3, 7, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Not announced yet,Cancelled,-,-,Micro-SIM,ClearBlack display,"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm2 (~63.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~258 ppi density)",Microsoft Windows Phone 8.1,Qualcomm MSM8930AB Snapdragon 400 (28 nm),Dual-core 1.7 GHz Krait 300,Adreno 305,To be confirmed,32GB 1GB RAM,,"LED flash, panorama",1080p@30fps,"14 MP, AF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR, LE, aptX","Yes, with A-GPS, GLONASS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion, non-removable","Yellow, white, black, red",eMMC 4.5,,,,,,,,,,Corning Gorilla Glass 4,,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,,,,
