Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages
qmobile,QMobile Noir LT700 Pro,https://fdn2.gsmarena.com/vv/bigpic/QMobile_Noir_LT700_PRO.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE","2016, July","Available. Released 2016, July",145.3 x 70.5 x 8.5 mm (5.72 x 2.78 x 0.33 in),-,Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),,,"13 MP, f/2.2, PDAF","LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.2",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","2.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Po 2400 mAh, removable",Up to 240 h (2G) / Up to 267 h (3G),Up to 28 h (2G) / Up to 11 h (3G),,"Pearl White, Grey",,,,,16GB 3GB RAM,,,,,,"Android 6.0 (Marshmallow), Amigo 3.1",Quad-core 1.3 GHz Cortex-A53,,,"1, 3, 7, 20, 38, 39, 40, 41",Mediatek MT6735 (28 nm),Mali-T720MP2,,,,,"LT700 PRO, LT700",,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir S4,https://fdn2.gsmarena.com/vv/bigpic/QMobile_Noir_S4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100,HSPA 21.1/5.76 Mbps,"2016, June","Available. Released 2016, June",144.4 x 72.5 x 8.7 mm (5.69 x 2.85 x 0.34 in),150 g (5.29 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,,,"8 MP, f/2.0, 1/4.0"", AF","LED flash, panorama, HDR",1080p@30fps,"8 MP, f/2.0",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 3000 mAh, removable",Up to 430 h (2G) / Up to 410 h (3G),Up to 12 h (2G) / Up to 10 h (3G),,Gold,,,,,16GB 2GB RAM,,,,,,Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6580 (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir LT750,https://fdn2.gsmarena.com/vv/bigpic/QMobile_Noir_LT750.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE","2016, June","Available. Released 2016, June",144.2 x 71.5 x 8.1 mm (5.68 x 2.81 x 0.32 in),-,Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC,,,"8 MP, f/2.2, PDAF","LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.2",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","2.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",,,,,,"Li-Po 2400 mAh, removable",Up to 240 h (2G) / Up to 267 h (3G),Up to 28 h (2G) / Up to 11 h (3G),,White/Gold,,,,,16GB 3GB RAM,,,,,,"Android 5.1 (Lollipop), Amigo 3.1",Quad-core 1.3 GHz Cortex-A53,,,"1, 3, 7, 20, 38, 39, 40, 41",Mediatek MT6735 (28 nm),Mali-T720MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir i6 Metal HD,https://fdn2.gsmarena.com/vv/bigpic/QMobile_Noir_i6_Metal_HD.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 21.1/5.76 Mbps,"2016, May","Available. Released 2016, May",145 x 73.1 x 9.7 mm (5.71 x 2.88 x 0.38 in),-,Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,,,"8 MP, AF","LED flash, panorama, HDR",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Ion 2000 mAh, removable",Up to 336 h (3G),Up to 23 h (2G) / Up to 20 h (3G),,"Gold, Rose Gold, Silver Black",,,,,16GB 1GB RAM,,,,,,Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6580 (28 nm),Mali-400MP2,,,,,i6 Metal HD,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir A6,https://fdn2.gsmarena.com/vv/bigpic/QMobile_Noir_A6.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, May","Available. Released 2016, May",143 x 70.7 x 8.6 mm (5.63 x 2.78 x 0.34 in),-,"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,,,"13 MP, AF","LED flash, panorama, HDR",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass",,,,,,"Li-Ion 2500 mAh, removable",Up to 240 h (2G) / Up to 267 h (3G),Up to 28 h (2G) / Up to 11 h (3G),,"Black, White",,,,,32GB 3GB RAM,,,,,,Android 5.1 (Lollipop),Quad-core 1.3 GHz Cortex-A53,,,"1, 3, 20",Mediatek MT6735 (28 nm),Mali-T720MP2,,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir S9,https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-z9-plus.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100,HSPA 21.1/11.5 Mbps,"2016, March","Available. Released 2016, March",143.5 x 69.4 x 8 mm (5.65 x 2.73 x 0.31 in),133 g (4.69 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),,,"13 MP, f/2.2, AF","Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Stereo FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",,,,,,"Li-Po 3000 mAh, non-removable",Up to 430 h (2G) / Up to 410 h (3G),Up to 12 h (2G) / Up to 10 h (3G),,"White, Black",,,,,16GB 2GB RAM,,,Asahi Dragontrail Glass,,,Android 5.1 (Lollipop),Octa-core 1.4 GHz Cortex-A7,,,,Mediatek MT6592M (28 nm),Mali-450,,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir Z9 Plus,https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-z9-plus1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, March","Available. Released 2016, March",155 x 76.4 x 7.2 mm (6.10 x 3.01 x 0.28 in),158 g (5.57 oz),Dual SIM,"AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.0, AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.8",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"2.0, Type-C 1.0 reversible connector","Accelerometer, proximity, compass",,,,,,"Li-Ion 3150 mAh, removable",Up to 315 h (2G) / Up to 252 h (3G),Up to 21 h (2G) / Up to 9 h (3G),,"White, Gold, Dark Blue",,,,,16GB 2GB RAM,,,Corning Gorilla Glass 3,,,"Android 5.1.1 (Lollipop), Amigo 3.1",Octa-core 1.3 GHz Cortex-A53,,,"1, 3, 7, 20",Mediatek MT6753 (28 nm),Mali-T720MP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir Z12,https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-z12.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2016, February","Available. Released 2016, February",151.9 x 74.6 x 6.9 mm (5.98 x 2.94 x 0.27 in),147 g (5.19 oz),"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC (uses shared SIM slot),,,"13 MP, f/2.0, AF",LED flash,1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"2.0, Type-C 1.0 reversible connector","Accelerometer, proximity",,,,,,"Li-Ion 3150 mAh, non-removable",,,,Gold,,Yes,Yes,,32GB 3GB RAM,,,,,,"Android 5.1.1 (Lollipop), Amigo OS 3.1",Octa-core 1.3 GHz Cortex-A53,,,LTE (unspecified),Mediatek MT6753 (28 nm),Mali-T720MP3,,,,,Z12,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir Z10,https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-z10.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2015, October. Released 2015, November",Discontinued,149.5 x 73.6 x 8.6 mm (5.89 x 2.90 x 0.34 in),141 g (4.97 oz),"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~67.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",microSDXC,,,"13 MP, f/2.2, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,,"Li-Ion 2900 mAh, non-removable",Up to 275 h (3G),Up to 10 h (3G),,"Black, White",,,,,16GB 3GB RAM,,,Corning Gorilla Glass 3,,,"Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow)",Octa-core 1.3 GHz Cortex-A53,,,"1, 3, 20",Mediatek MT6753V,Mali-T720MP3,,LED flash,,,Z10,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir E8,https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-e8.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2015, November. Released 2015, November",Discontinued,164 x 82.3 x 9.6 mm (6.46 x 3.24 x 0.38 in),210 g (7.41 oz),"Dual SIM (Micro-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~73.5% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~490 ppi density)",microSDXC,,,"24 MP, 1/2.3"", PDAF, OIS","Dual-LED dual-tone flash, panorama, HDR",4K@30fps,"8 MP, AF",,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS","FM radio, recording","microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,eMMC 5.0,"Li-Po 3500 mAh, non-removable",Up to 437 h (2G) / Up to 500 h (3G),Up to 39 h (2G) / Up to 20 h (3G),,"Black, Gold",About 400 EUR,,,24-bit/192kHz audio,64GB 3GB RAM,,,,,,"Android 5.1 (Lollipop), Amigo 3.1",Octa-core 2.0 GHz Cortex-A53,,,"1, 3, 7, 20, 38, 39, 40, 41",Mediatek MT6795 Helio X10 (28 nm),PowerVR G6200,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir S2,https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-s2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 21.1/5.76 Mbps,"2015, November. Released 2015, November",Discontinued,142.5 x 71 x 9.3 mm (5.61 x 2.80 x 0.37 in),-,"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC,,,"8 MP, AF","LED flash, HDR, panorama",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Ion 2000 mAh, removable",Up to 336 h (2G) / Up to 336 h (3G),Up to 23 h (2G) / Up to 20 h (3G),,Black,,,,,8GB 1GB RAM,,,,,,Android 5.1 (Lollipop),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6580 (28 nm),Mali-400MP2,,,,,S2,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir S5,https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-s5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 21.1/5.76 Mbps,"2015, August. Released 2015, August",Discontinued,141 x 68.4 x 7.5 mm (5.55 x 2.69 x 0.30 in),-,"Dual SIM (Micro-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","4.8 inches, 63.5 cm2 (~65.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)",microSDXC,,,"8 MP, AF","LED flash, panorama, HDR",1080p@30fps,8 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, gravity",,,,,,Li-Ion 2300 mAh battery,Up to 750 h (2G) / Up to 675 h (3G),Up to 24 h (2G) / Up to 12 h (3G),,Black/White,About 130 EUR,,,,8GB 1GB RAM,,,Corning Gorilla Glass 3,,,Android 5.0 (Lollipop),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582 (28 nm),Mali-400MP2,,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Linq L15,https://fdn2.gsmarena.com/vv/bigpic/qmobile-linq-l15.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 21.1/5.76 Mbps,"2015, July. Released 2015, July",Discontinued,143 x 71 x 8.5 mm (5.63 x 2.80 x 0.33 in),-,"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,,,"8 MP, AF",LED flash,720p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,Li-Ion 2800 mAh battery,Up to 374 h (3G),Up to 9 h (3G),,Black,,,,,8GB 1GB RAM,,,Corning Gorilla Glass 3,,,Android 5.0 (Lollipop),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582 (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir Z9,https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-z9.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1700(AWS) / 1900 / 2100,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2015, July. Released 2015, July",Discontinued,141 x 68 x 5.1 mm (5.55 x 2.68 x 0.20 in),97 g (3.42 oz),Nano-SIM,"AMOLED capacitive touchscreen, 16M colors","4.8 inches, 63.5 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)",No,,,"8 MP, AF","LED flash, HDR, panorama",1080p@30fps,5 MP,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Stereo FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity",,,,,eMMC 4.5,"Li-Po 2000 mAh, non-removable",Up to 345 h (3G),Up to 8 h (3G),,Black,About 230 EUR,,,,16GB 2GB RAM,,,Corning Gorilla Glass 3,,,Android 5.0 (Lollipop),Quad-core 1.2 GHz Cortex-A53,,,"3, 5, 20",Qualcomm MSM8916 Snapdragon 410 (28 nm),Adreno 306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile A1,https://fdn2.gsmarena.com/vv/bigpic/qmobile-a1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100,HSPA 42.2/11.5 Mbps,"2015, July. Released 2015, July",Discontinued,132 x 67 x 9.2 mm (5.20 x 2.64 x 0.36 in),138 g (4.87 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 44.2 cm2 (~50.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~245 ppi density)",microSDXC,,,"5 MP, AF",LED flash,1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,,,,,Li-Ion 1700 mAh battery,Up to 160 h (3G),Up to 8 h (3G),,Black,About 100 EUR,,,,8GB 1GB RAM,,,,,,"Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow)",Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582 (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmobile,QMobile Noir S1,https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-s1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100,HSPA 42.2/11.5 Mbps,"2015, July. Released 2015, July",Discontinued,143 x 71.8 x 8.9 mm (5.63 x 2.83 x 0.35 in),152 g (5.36 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC,,,"5 MP, AF",LED flash,720p,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, LE",A-GPS only,FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Ion 2000 mAh, removable",Up to 200 h (3G),Up to 10 h (3G),,Black,About 100 EUR,,,,8GB 1GB RAM,,,,,,Android 5.0 (Lollipop),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582M (28 nm),Mali-400MP2,,,,,S1,,,,,,,,,,,,,,,,,,,,,,,,,,
